src;dst;capacity_mbps;delay_ms;r_link
153;186;292;10;0.9621
153;189;313;8;0.9749
153;197;835;4;0.9735
153;201;108;11;0.9705
153;208;169;15;0.9989
153;209;807;13;0.9968
153;213;977;15;0.9525
153;219;726;8;0.9807
153;220;977;6;0.9847
153;221;493;4;0.9664
153;222;626;10;0.9618
153;225;205;12;0.9717
153;228;612;14;0.9929
153;233;879;4;0.9938
153;234;595;4;0.9632
153;236;703;9;0.9552
153;239;704;4;0.9649
153;241;133;6;0.9795
153;243;832;11;0.9941
153;249;124;10;0.9504
154;156;273;14;0.9694
154;160;461;8;0.9702
154;162;511;7;0.997
154;168;314;12;0.9633
154;174;847;6;0.9609
154;175;119;15;0.9879
154;177;323;13;0.9948
154;178;156;10;0.9627
154;185;780;12;0.9956
154;187;332;8;0.9817
154;197;631;5;0.9598
154;202;961;14;0.9556
154;204;931;6;0.9953
154;206;849;7;0.9741
154;207;813;6;0.9783
154;210;424;7;0.9775
154;212;154;14;0.9798
154;216;375;3;0.9896
154;219;537;14;0.9632
154;220;925;10;0.9863
154;223;577;9;0.9953
154;230;554;9;0.9903
154;233;313;10;0.973
154;234;147;3;0.9755
154;237;452;12;0.9938
154;238;492;10;0.9679
154;239;256;14;0.9834
154;241;448;10;0.9556
154;242;127;5;0.9779
154;245;730;9;0.9769
154;248;972;12;0.9628
154;249;859;5;0.9608
155;156;500;14;0.955
155;158;530;10;0.9665
155;161;295;7;0.9741
155;163;537;7;0.9716
155;164;284;9;0.9515
155;165;978;6;0.9672
155;166;236;4;0.9589
155;167;917;13;0.9527
155;168;341;4;0.9506
155;169;326;5;0.9608
155;170;285;11;0.9943
155;171;309;4;0.9573
155;172;688;8;0.9529
155;174;426;4;0.9782
155;175;525;14;0.9627
155;180;256;6;0.961
155;182;444;3;0.9629
155;183;322;10;0.9832
155;188;967;5;0.9815
155;189;918;4;0.9552
155;191;526;8;0.9566
155;194;961;15;0.9695
155;195;816;14;0.9707
155;197;909;11;0.9735
155;206;736;5;0.9529
155;209;576;10;0.9507
155;215;458;12;0.9969
155;218;294;13;0.9652
155;220;311;4;0.9635
155;223;613;5;0.9571
155;226;239;12;0.9716
155;227;277;10;0.973
155;228;960;6;0.9937
155;232;317;12;0.9903
155;239;943;10;0.9623
155;240;449;6;0.9544
155;242;596;6;0.9577
155;244;320;3;0.985
155;245;163;8;0.9864
155;246;980;15;0.9793
155;247;486;8;0.9709
155;249;515;7;0.9591
156;162;133;11;0.9929
156;170;284;9;0.9842
156;171;649;12;0.9624
156;172;663;13;0.9812
156;181;999;14;0.9805
156;183;880;11;0.9703
156;187;587;9;0.9922
156;188;776;5;0.9631
156;194;202;13;0.9691
156;196;803;4;0.9621
156;202;577;3;0.9825
156;206;816;5;0.9734
156;209;716;11;0.9861
156;212;642;13;0.9566
156;213;432;3;0.9914
156;218;810;4;0.9772
156;219;928;12;0.9611
156;220;155;14;0.9702
156;221;109;6;0.9536
156;223;708;11;0.9798
156;227;583;10;0.9748
156;229;672;7;0.9979
156;236;932;12;0.9616
156;238;804;6;0.995
156;239;909;12;0.9769
156;243;458;15;0.9599
156;247;124;3;0.9942
157;158;878;13;0.9953
157;160;899;10;0.9667
157;162;585;7;0.9689
157;164;551;11;0.9693
157;165;159;7;0.9885
157;169;490;14;0.992
157;170;124;3;0.9798
157;172;288;7;0.9702
157;173;959;9;0.9703
157;177;495;14;0.9513
157;179;820;10;0.9879
157;184;654;8;0.9865
157;188;161;7;0.958
157;190;876;12;0.9503
157;193;432;8;0.9954
157;196;189;7;0.9662
157;197;180;14;0.96
157;199;356;3;0.9632
157;201;280;5;0.9538
157;203;646;9;0.9944
157;204;269;14;0.9665
157;206;371;14;0.969
157;207;399;15;0.9859
157;208;982;13;0.9511
157;209;557;7;0.9941
157;211;245;6;0.9701
157;217;221;7;0.9724
157;223;483;9;0.9833
157;224;156;4;0.9564
157;225;278;10;0.958
157;226;478;3;0.9631
157;228;457;4;0.9619
157;231;739;15;0.9825
157;232;101;3;0.9799
157;233;391;10;0.9722
157;234;211;4;0.9577
157;235;748;10;0.9669
157;236;968;8;0.9573
157;241;549;10;0.9774
157;248;391;7;0.9693
158;160;936;11;0.9925
158;161;588;8;0.9744
158;163;818;4;0.9982
158;164;910;4;0.9764
158;165;968;11;0.9923
158;168;530;3;0.9666
158;169;550;3;0.9808
158;170;288;14;0.9895
158;171;906;11;0.9601
158;173;949;8;0.9722
158;174;539;5;0.9764
158;179;129;12;0.9899
158;180;801;15;0.9587
158;181;493;8;0.9842
158;183;615;12;0.9848
158;184;492;8;0.9838
158;187;804;9;0.9624
158;190;895;14;0.9886
158;191;170;6;0.9652
158;193;353;14;0.973
158;195;843;3;0.9924
158;196;182;12;0.9771
158;204;721;8;0.9574
158;205;431;14;0.9579
158;206;961;6;0.972
158;207;671;13;0.9679
158;208;465;7;0.955
158;209;486;10;0.9973
158;213;933;7;0.9522
158;214;155;3;0.9958
158;215;413;14;0.9784
158;217;635;15;0.9773
158;219;978;13;0.984
158;221;103;8;0.9699
158;223;729;3;0.9925
158;226;741;5;0.9685
158;227;251;14;0.9677
158;232;186;3;0.9544
158;233;689;5;0.9703
158;240;672;15;0.9917
158;242;990;5;0.9757
158;243;308;11;0.9718
158;244;968;15;0.9925
159;166;211;15;0.9577
159;174;686;10;0.9766
159;176;810;13;0.985
159;177;167;8;0.9595
159;178;481;6;0.9934
159;181;363;8;0.9734
159;185;182;8;0.984
159;187;558;5;0.9578
159;188;418;7;0.9623
159;190;825;9;0.988
159;194;658;8;0.9964
159;195;886;3;0.9692
159;196;334;5;0.99
159;197;941;3;0.967
159;198;743;9;0.966
159;204;344;5;0.9571
159;207;102;5;0.9953
159;208;802;12;0.9519
159;209;618;12;0.9616
159;211;530;11;0.9656
159;213;576;11;0.9872
159;216;1000;13;0.9539
159;217;355;3;0.9948
159;222;427;4;0.9599
159;223;660;6;0.9596
159;226;140;5;0.986
159;231;490;10;0.9527
159;233;500;14;0.96
159;234;895;13;0.9731
159;235;438;10;0.9656
159;238;265;7;0.9796
159;239;618;9;0.9913
159;242;230;9;0.9987
159;244;543;7;0.9896
159;245;201;3;0.969
159;248;201;12;0.9674
159;249;614;8;0.9952
160;162;379;9;0.9526
160;165;828;7;0.9947
160;167;560;3;0.9548
160;168;945;11;0.9923
160;171;203;5;0.9505
160;173;761;7;0.9891
160;174;408;10;0.9503
160;175;224;8;0.9606
160;176;616;13;0.9652
160;177;541;9;0.9836
160;178;717;14;0.9922
160;184;560;7;0.9618
160;188;699;10;0.956
160;189;872;14;0.9718
160;190;300;13;0.9561
160;191;449;15;0.9566
160;194;548;3;0.974
160;203;327;11;0.9868
160;206;744;4;0.955
160;207;324;4;0.9862
160;208;576;8;0.9526
160;210;618;3;0.9554
160;212;465;15;0.9537
160;219;811;11;0.9898
160;220;601;8;0.9937
160;222;551;10;0.9613
160;223;853;11;0.9914
160;226;293;15;0.9521
160;229;930;7;0.9951
160;230;222;11;0.9627
160;232;870;12;0.9765
160;236;306;7;0.9947
160;238;758;4;0.9765
160;244;625;7;0.9733
160;248;780;3;0.9954
161;163;431;11;0.9944
161;166;126;3;0.9692
161;167;443;5;0.979
161;168;320;11;0.9818
161;172;877;3;0.9762
161;174;628;4;0.9787
161;176;532;14;0.9842
161;179;356;15;0.9675
161;183;792;8;0.9746
161;186;793;13;0.9654
161;190;717;4;0.9728
161;194;634;6;0.9767
161;196;505;15;0.9505
161;200;309;13;0.9821
161;201;654;6;0.9944
161;202;469;15;0.9553
161;205;274;14;0.9565
161;208;830;7;0.955
161;210;532;12;0.9776
161;214;559;9;0.981
161;216;406;10;0.9643
161;217;980;3;0.968
161;218;510;7;0.9846
161;223;543;12;0.9657
161;224;959;5;0.9943
161;225;685;3;0.9723
161;226;146;3;0.955
161;230;252;10;0.9608
161;231;426;4;0.9639
161;234;655;11;0.9816
161;235;452;13;0.9613
161;238;154;5;0.9527
161;242;663;3;0.9896
161;244;838;8;0.9627
161;247;218;12;0.9673
161;248;884;12;0.9731
162;164;469;3;0.9809
162;165;799;10;0.9838
162;167;772;10;0.9749
162;168;502;10;0.9735
162;169;838;4;0.9801
162;170;512;15;0.9624
162;175;331;15;0.9973
162;176;554;4;0.9904
162;177;604;10;0.9724
162;178;387;13;0.9906
162;180;257;11;0.9645
162;181;385;8;0.9526
162;182;666;14;0.9677
162;186;224;3;0.986
162;187;452;10;0.9728
162;188;244;5;0.9842
162;189;698;5;0.9674
162;193;303;7;0.9551
162;196;316;9;0.9833
162;198;401;14;0.9963
162;205;958;9;0.9672
162;207;993;7;0.9591
162;208;830;12;0.9773
162;209;992;14;0.9898
162;210;882;12;0.9504
162;218;911;6;0.979
162;219;211;5;0.987
162;222;145;8;0.9553
162;223;829;10;0.9745
162;227;608;9;0.9735
162;228;977;6;0.9936
162;229;370;12;0.9698
162;231;584;7;0.9904
162;232;579;8;0.9564
162;234;282;14;0.9856
162;237;846;10;0.9832
162;238;911;10;0.9571
162;239;282;5;0.9726
162;240;196;13;0.9868
162;241;666;15;0.9661
162;245;526;6;0.973
162;248;553;13;0.9589
163;165;422;6;0.9544
163;166;336;9;0.9799
163;167;826;15;0.9978
163;169;113;10;0.979
163;171;808;8;0.9905
163;172;423;15;0.9618
163;173;711;3;0.9699
163;180;813;7;0.9538
163;181;650;14;0.9787
163;184;281;15;0.969
163;188;402;4;0.9777
163;189;682;13;0.9823
163;190;631;4;0.9513
163;193;179;12;0.9908
163;195;394;9;0.9606
163;205;654;6;0.9838
163;207;413;3;0.9588
163;208;838;11;0.997
163;209;771;4;0.9687
163;212;580;4;0.9983
163;214;562;15;0.9568
163;215;163;5;0.9682
163;223;478;5;0.9689
163;227;542;9;0.9639
163;228;347;14;0.9632
163;229;414;6;0.9623
163;230;496;7;0.9824
163;232;448;5;0.9939
163;233;136;7;0.9705
163;234;987;9;0.9735
163;235;764;15;0.996
163;239;330;8;0.9581
163;240;969;9;0.9965
163;241;479;12;0.9664
163;242;570;3;0.9965
163;243;588;3;0.9979
163;245;368;9;0.9504
163;247;905;9;0.9538
164;170;183;12;0.9658
164;174;704;14;0.9554
164;175;419;5;0.9759
164;178;940;7;0.9701
164;180;126;3;0.9566
164;181;767;8;0.964
164;182;536;6;0.9528
164;187;936;5;0.9922
164;189;707;14;0.9769
164;190;780;11;0.9655
164;194;435;9;0.9935
164;195;539;6;0.9759
164;198;244;15;0.963
164;199;622;14;0.9763
164;202;657;10;0.9914
164;204;370;12;0.9879
164;208;380;13;0.9769
164;209;170;13;0.96
164;211;982;13;0.9576
164;215;630;9;0.9943
164;216;704;12;0.9855
164;220;475;5;0.9516
164;221;426;11;0.9591
164;226;862;10;0.9532
164;227;466;10;0.9621
164;228;664;12;0.9918
164;230;139;6;0.9911
164;234;497;14;0.9509
164;237;852;10;0.9935
164;239;333;5;0.9858
164;244;791;10;0.9554
164;245;156;14;0.9506
164;247;785;9;0.9662
164;248;841;10;0.9739
165;166;792;13;0.9824
165;169;189;5;0.9621
165;170;906;10;0.9692
165;171;605;11;0.95
165;173;178;8;0.9618
165;174;799;14;0.9953
165;176;760;14;0.9629
165;178;794;7;0.99
165;181;145;15;0.9673
165;182;732;8;0.9597
165;183;364;12;0.9759
165;186;132;9;0.9696
165;192;637;6;0.9559
165;198;637;6;0.9573
165;200;813;11;0.9888
165;204;125;8;0.9841
165;208;313;12;0.9868
165;211;312;5;0.9805
165;212;769;13;0.9598
165;214;147;9;0.9944
165;215;288;11;0.9925
165;216;624;9;0.9658
165;218;483;15;0.9509
165;220;540;3;0.9542
165;222;168;9;0.9524
165;224;139;10;0.9709
165;227;961;14;0.9731
165;229;855;6;0.9516
165;231;346;13;0.9761
165;234;635;14;0.9653
165;235;293;12;0.991
165;236;514;6;0.9583
165;237;236;11;0.989
165;238;241;6;0.9512
165;239;974;14;0.9696
165;240;846;6;0.9537
165;248;515;9;0.9866
166;168;402;9;0.9502
166;171;289;10;0.9663
166;174;106;3;0.9816
166;180;253;9;0.9893
166;185;472;15;0.9778
166;187;720;13;0.9599
166;188;336;4;0.9817
166;190;817;13;0.9573
166;191;152;10;0.965
166;193;797;7;0.9751
166;197;285;11;0.9983
166;203;799;12;0.9676
166;204;904;5;0.9849
166;205;479;5;0.9604
166;208;108;15;0.9727
166;209;742;6;0.9895
166;210;633;12;0.9653
166;215;431;10;0.9968
166;222;208;7;0.9733
166;224;527;11;0.9778
166;226;146;9;0.9967
166;228;951;6;0.9668
166;230;498;9;0.9606
166;233;271;3;0.9562
166;234;850;11;0.9897
166;241;983;3;0.9804
166;246;563;5;0.9723
167;170;526;3;0.9605
167;173;894;11;0.9883
167;174;647;14;0.9622
167;181;379;10;0.9657
167;186;505;13;0.961
167;188;100;3;0.9749
167;191;784;9;0.9726
167;192;983;15;0.9651
167;194;182;9;0.9782
167;197;209;12;0.9837
167;202;458;7;0.9503
167;205;686;12;0.9836
167;215;588;4;0.9666
167;216;952;11;0.96
167;218;964;11;0.9787
167;219;849;15;0.9592
167;220;805;8;0.9786
167;223;160;5;0.9665
167;229;666;7;0.9702
167;230;634;4;0.9761
167;236;594;3;0.9988
167;238;321;11;0.9823
167;239;342;6;0.9957
167;241;672;7;0.9969
167;242;286;3;0.9611
167;245;650;10;0.9928
167;246;711;11;0.9556
167;247;668;11;0.9872
168;173;243;8;0.9808
168;174;374;15;0.9786
168;179;788;4;0.9529
168;180;386;15;0.9758
168;186;927;4;0.9812
168;189;749;7;0.9861
168;190;285;7;0.9861
168;194;516;6;0.9676
168;195;899;10;0.9981
168;198;774;9;0.9777
168;201;805;6;0.9741
168;203;468;8;0.9774
168;207;235;15;0.9757
168;213;541;4;0.9542
168;215;598;3;0.9856
168;217;376;8;0.9983
168;220;682;15;0.9732
168;222;319;5;0.9563
168;228;132;8;0.969
168;231;742;7;0.9697
168;235;850;7;0.9582
168;238;726;3;0.9988
168;241;509;7;0.9574
168;243;596;9;0.9628
168;245;651;11;0.9745
168;246;298;6;0.9506
168;248;915;8;0.971
168;249;594;6;0.9895
169;173;487;12;0.9844
169;175;613;3;0.9943
169;178;697;13;0.9555
169;183;530;8;0.9893
169;184;816;7;0.975
169;186;332;10;0.9733
169;188;448;4;0.9945
169;189;949;12;0.9768
169;191;252;14;0.9627
169;193;167;11;0.9786
169;194;935;14;0.9936
169;195;877;10;0.98
169;196;767;4;0.9534
169;198;168;8;0.9962
169;200;484;7;0.9865
169;201;158;7;0.955
169;202;895;7;0.9984
169;203;930;12;0.9909
169;204;946;4;0.9668
169;207;585;7;0.9736
169;209;884;7;0.9939
169;212;860;9;0.9623
169;214;517;10;0.9713
169;220;273;5;0.9557
169;221;451;5;0.9957
169;223;983;15;0.9868
169;225;483;15;0.9792
169;231;321;9;0.9735
169;235;433;3;0.9971
169;236;515;6;0.9792
169;241;932;13;0.9922
169;242;946;15;0.9826
169;245;151;10;0.9899
169;246;532;10;0.9984
169;247;143;8;0.9697
169;248;718;8;0.9574
170;171;523;11;0.9878
170;172;605;8;0.9839
170;173;465;7;0.9533
170;181;370;14;0.9522
170;183;845;14;0.9719
170;184;198;15;0.9582
170;189;382;5;0.9545
170;191;828;11;0.9646
170;196;473;3;0.9936
170;199;695;5;0.9608
170;203;662;13;0.9859
170;205;438;10;0.9609
170;207;836;5;0.9898
170;208;594;3;0.9698
170;209;834;10;0.9956
170;210;608;14;0.9648
170;212;375;7;0.9834
170;215;800;4;0.9826
170;219;490;9;0.9504
170;220;194;13;0.9753
170;222;284;6;0.9973
170;223;578;12;0.9924
170;224;854;9;0.9876
170;227;948;12;0.9555
170;228;203;3;0.9785
170;229;313;4;0.9579
170;230;135;15;0.9785
170;239;316;4;0.9519
170;243;674;8;0.9742
170;245;860;9;0.9933
170;247;160;5;0.9604
170;249;858;6;0.982
171;172;751;12;0.9651
171;178;945;13;0.9916
171;180;835;5;0.9868
171;181;429;6;0.9507
171;189;951;7;0.9758
171;190;875;7;0.9623
171;191;616;9;0.9982
171;195;353;3;0.9973
171;196;339;5;0.9733
171;200;844;8;0.9956
171;201;149;7;0.9667
171;205;624;15;0.9631
171;207;576;11;0.9722
171;212;217;14;0.9935
171;215;870;8;0.9903
171;216;612;10;0.9781
171;220;825;5;0.9705
171;224;781;8;0.9658
171;227;961;6;0.9724
171;231;446;13;0.9828
171;232;822;3;0.9725
171;235;149;6;0.9628
171;237;135;7;0.9615
171;243;806;14;0.9616
171;246;143;14;0.9839
171;248;667;14;0.9937
172;176;216;3;0.9557
172;178;784;8;0.9971
172;179;527;9;0.9821
172;183;273;15;0.9899
172;184;262;13;0.9503
172;187;671;5;0.9571
172;188;452;5;0.9594
172;192;222;9;0.952
172;197;460;4;0.9599
172;199;160;5;0.9767
172;200;540;12;0.993
172;201;734;10;0.9788
172;203;186;3;0.9839
172;205;232;15;0.9944
172;208;226;3;0.9759
172;211;979;12;0.9779
172;215;613;9;0.9501
172;216;246;11;0.9629
172;219;185;14;0.9938
172;220;873;10;0.9757
172;225;795;12;0.985
172;226;247;14;0.9909
172;230;227;13;0.9558
172;232;577;12;0.9785
172;233;591;13;0.9674
172;236;975;11;0.9614
172;238;529;6;0.9717
172;241;895;14;0.9571
172;242;524;3;0.9569
172;243;167;14;0.9629
172;245;717;7;0.9583
172;248;652;5;0.9887
173;174;968;7;0.9616
173;175;986;9;0.9844
173;177;425;3;0.9823
173;179;903;15;0.9557
173;180;124;3;0.9904
173;181;571;7;0.9956
173;182;453;15;0.986
173;186;329;10;0.9645
173;188;139;13;0.9766
173;189;976;6;0.9634
173;191;749;3;0.9973
173;201;878;8;0.9746
173;202;777;6;0.9969
173;204;423;10;0.9903
173;208;696;5;0.9916
173;210;905;3;0.9821
173;211;970;14;0.9612
173;216;549;12;0.95
173;217;532;12;0.9535
173;219;429;13;0.9742
173;221;685;12;0.9711
173;222;732;8;0.9587
173;226;405;5;0.9886
173;228;965;11;0.9704
173;232;459;7;0.9552
173;244;598;12;0.9554
173;246;455;15;0.9602
174;176;978;12;0.9704
174;177;111;11;0.9988
174;178;625;4;0.9531
174;181;538;12;0.9823
174;182;645;7;0.9756
174;185;383;9;0.9758
174;187;737;10;0.9685
174;189;314;4;0.9947
174;190;984;4;0.9508
174;191;446;12;0.9535
174;192;121;15;0.9543
174;193;546;13;0.9796
174;197;202;15;0.9577
174;198;570;11;0.9949
174;199;926;12;0.9893
174;200;973;7;0.96
174;203;310;4;0.9624
174;204;350;9;0.9545
174;206;308;15;0.9715
174;208;683;14;0.9892
174;210;928;5;0.9711
174;217;173;14;0.9926
174;218;297;14;0.9946
174;219;741;9;0.988
174;220;102;14;0.9583
174;224;558;4;0.9523
174;231;910;6;0.9718
174;234;485;3;0.9583
174;236;995;11;0.9516
174;237;909;6;0.9783
174;241;452;6;0.9966
174;243;577;7;0.9925
175;178;923;8;0.9743
175;179;817;11;0.9566
175;181;605;9;0.9957
175;183;749;14;0.958
175;185;531;4;0.9694
175;186;502;6;0.9974
175;187;559;7;0.9526
175;188;132;4;0.9723
175;189;229;13;0.99
175;191;231;12;0.9503
175;197;623;12;0.9632
175;203;629;15;0.9775
175;204;763;4;0.9632
175;206;996;15;0.9534
175;217;619;8;0.9836
175;218;374;4;0.9567
175;219;131;12;0.977
175;221;981;8;0.9941
175;222;280;5;0.9803
175;223;118;3;0.9634
175;224;751;5;0.9943
175;230;554;12;0.9923
175;237;194;12;0.9574
175;241;456;9;0.9584
175;244;559;13;0.9501
175;245;778;13;0.9867
175;246;574;9;0.9533
175;248;712;15;0.9817
175;249;973;8;0.9692
176;180;716;6;0.9851
176;181;977;8;0.9635
176;186;684;5;0.9733
176;187;407;6;0.9881
176;190;683;8;0.9704
176;194;707;14;0.9614
176;195;754;12;0.9627
176;196;759;3;0.9762
176;197;671;5;0.986
176;198;498;8;0.9799
176;199;580;11;0.9632
176;200;189;15;0.95
176;201;642;4;0.9691
176;203;715;7;0.9527
176;204;177;15;0.9557
176;205;999;9;0.9824
176;212;770;8;0.9668
176;215;408;9;0.9884
176;221;418;14;0.9597
176;223;998;5;0.9887
176;230;193;12;0.9706
176;231;291;12;0.9813
176;232;334;3;0.9652
176;234;109;13;0.9736
176;238;273;13;0.9519
176;239;830;12;0.9681
176;240;262;5;0.9577
176;242;674;10;0.9893
176;244;254;3;0.9743
176;247;904;13;0.9504
176;248;612;10;0.973
177;182;971;9;0.9588
177;186;831;9;0.9672
177;190;359;13;0.9865
177;192;997;14;0.9523
177;195;207;4;0.9863
177;197;815;8;0.9593
177;198;533;8;0.9661
177;199;298;7;0.974
177;200;743;8;0.9859
177;208;411;10;0.9593
177;211;433;11;0.993
177;213;233;9;0.9866
177;215;534;6;0.972
177;220;796;12;0.9569
177;224;731;14;0.9816
177;225;176;6;0.9852
177;227;418;9;0.9803
177;228;767;5;0.9626
177;229;451;9;0.9762
177;230;825;7;0.9812
177;236;871;5;0.9778
177;240;403;9;0.9953
177;241;545;12;0.9504
177;243;527;6;0.9572
177;249;730;3;0.9673
178;180;859;11;0.9633
178;187;522;6;0.9568
178;188;726;5;0.9768
178;189;861;3;0.9962
178;190;552;3;0.9923
178;192;175;13;0.9531
178;195;999;4;0.9574
178;198;601;13;0.9641
178;199;797;15;0.9812
178;203;690;8;0.9568
178;204;345;10;0.9502
178;205;253;14;0.9847
178;208;158;11;0.9905
178;209;974;6;0.979
178;214;421;15;0.9644
178;219;443;10;0.9667
178;220;357;14;0.9859
178;225;248;8;0.9578
178;229;896;8;0.9838
178;231;919;4;0.9791
178;232;751;15;0.9961
178;235;335;5;0.9513
178;236;662;15;0.964
178;238;593;11;0.9833
178;244;731;7;0.9509
178;247;404;5;0.9683
178;249;507;11;0.9573
179;181;250;8;0.9726
179;184;919;14;0.9874
179;187;664;6;0.995
179;189;121;11;0.9781
179;190;389;3;0.9945
179;193;538;6;0.9781
179;194;975;7;0.951
179;195;302;12;0.9833
179;197;340;6;0.9629
179;199;635;6;0.9827
179;200;229;11;0.9643
179;201;875;3;0.9787
179;203;648;12;0.9748
179;206;685;14;0.9716
179;207;694;11;0.9612
179;210;414;12;0.9603
179;212;785;13;0.9863
179;213;276;8;0.9705
179;214;965;7;0.9975
179;216;585;14;0.9644
179;220;180;6;0.9854
179;223;279;11;0.9829
179;224;978;14;0.9664
179;227;605;3;0.9694
179;229;663;6;0.9676
179;232;505;4;0.9651
179;234;322;4;0.9743
179;235;718;6;0.9828
179;236;455;4;0.9542
179;239;254;11;0.9576
179;243;905;13;0.9725
179;247;171;5;0.9766
179;248;538;15;0.9768
180;181;966;3;0.9977
180;184;488;10;0.9713
180;188;304;14;0.9579
180;189;417;15;0.9673
180;197;553;13;0.9542
180;200;525;15;0.9533
180;208;959;15;0.956
180;210;491;12;0.982
180;211;820;9;0.9638
180;213;327;4;0.9701
180;214;420;11;0.9704
180;218;950;5;0.9702
180;219;532;13;0.9697
180;220;552;5;0.9766
180;224;697;4;0.9539
180;226;284;5;0.9984
180;227;174;7;0.9939
180;230;449;10;0.9767
180;232;700;13;0.9564
180;235;961;7;0.9811
180;237;686;6;0.9783
180;238;890;4;0.9849
180;241;949;8;0.9656
180;243;525;5;0.9938
180;244;518;6;0.9796
180;246;824;11;0.9813
180;249;168;9;0.9891
181;182;408;9;0.984
181;183;422;8;0.9736
181;187;686;8;0.9531
181;189;405;12;0.9728
181;191;139;3;0.9985
181;194;599;11;0.9542
181;197;505;9;0.9613
181;198;319;15;0.969
181;200;275;7;0.9627
181;201;390;7;0.9518
181;202;703;15;0.9729
181;203;735;13;0.9509
181;208;825;11;0.9813
181;209;437;12;0.9717
181;212;484;8;0.9755
181;214;801;6;0.9629
181;215;572;15;0.9668
181;216;169;12;0.9588
181;223;196;12;0.9543
181;224;138;9;0.9696
181;226;612;13;0.9594
181;227;332;5;0.9814
181;228;146;13;0.9718
181;229;698;15;0.9681
181;230;362;11;0.9501
181;232;913;9;0.9602
181;233;947;12;0.9891
181;234;385;15;0.9613
181;235;647;13;0.9926
181;237;103;3;0.9675
181;238;553;9;0.9665
181;241;950;3;0.9939
181;244;106;13;0.9513
181;245;625;9;0.9964
181;248;752;12;0.9654
181;249;832;15;0.9953
182;186;239;10;0.9618
182;187;181;15;0.9654
182;189;657;3;0.9989
182;190;557;7;0.963
182;193;540;12;0.9715
182;195;969;6;0.964
182;204;775;5;0.9892
182;206;315;9;0.9987
182;210;709;9;0.9984
182;211;709;12;0.9596
182;214;170;5;0.9709
182;215;462;6;0.9741
182;217;133;4;0.9663
182;220;547;12;0.9734
182;222;503;12;0.9626
182;224;309;4;0.9545
182;225;111;12;0.9619
182;226;954;4;0.9926
182;228;402;12;0.9869
182;231;358;9;0.9892
182;234;502;13;0.9795
182;236;271;4;0.9915
182;239;741;12;0.957
182;242;569;3;0.9838
182;243;640;3;0.9605
182;248;285;14;0.991
183;187;756;14;0.9801
183;195;841;5;0.9551
183;197;395;11;0.9668
183;198;774;13;0.9882
183;200;257;15;0.9707
183;202;848;7;0.989
183;206;875;12;0.9828
183;209;588;8;0.9629
183;211;234;6;0.9985
183;213;454;11;0.9834
183;214;411;11;0.9816
183;217;730;8;0.9581
183;218;259;6;0.9845
183;221;208;14;0.9942
183;222;260;11;0.9801
183;224;474;7;0.9736
183;225;287;5;0.9642
183;226;293;13;0.9666
183;227;262;5;0.9865
183;229;511;15;0.9627
183;232;131;8;0.9896
183;238;200;7;0.9741
183;239;480;10;0.9754
183;243;302;6;0.963
183;245;696;15;0.9691
184;185;720;14;0.9527
184;186;545;13;0.9826
184;187;500;4;0.971
184;189;981;9;0.97
184;197;342;13;0.962
184;204;250;13;0.9635
184;207;650;4;0.994
184;208;440;10;0.9546
184;209;955;6;0.9851
184;210;292;6;0.95
184;211;848;10;0.951
184;212;151;10;0.9906
184;213;799;3;0.9677
184;214;267;3;0.9746
184;220;885;10;0.9764
184;221;324;13;0.9616
184;223;431;10;0.9705
184;224;649;6;0.9766
184;225;400;3;0.9918
184;227;776;9;0.9752
184;228;140;5;0.98
184;230;662;11;0.9577
184;231;523;7;0.9517
184;232;663;3;0.9857
184;233;710;4;0.9606
184;235;978;11;0.9877
184;237;811;15;0.9974
184;238;769;6;0.9989
184;245;459;10;0.9626
184;247;564;12;0.9851
184;248;138;4;0.966
185;188;821;9;0.984
185;190;292;6;0.9526
185;192;707;8;0.9522
185;193;357;3;0.985
185;194;983;9;0.9522
